2019 04 01 00 00 30 224 -3.20 92 616.1 0.00
2019 04 01 00 01 29 184 -3.23 93 616.2 0.00
2019 04 01 00 02 30 181 -3.30 90 616.1 0.00
2019 04 01 00 03 33 224 -3.32 86 616.2 0.00
2019 04 01 00 04 32 183 -3.27 85 616.1 0.00
2019 04 01 00 05 35 229 -3.23 85 616.1 0.00
2019 04 01 00 06 35 198 -3.18 85 616.0 0.00
2019 04 01 00 07 31 224 -3.12 85 616.0 0.00
2019 04 01 00 08 33 145 -3.06 85 616.0 0.00
2019 04 01 00 09 37 157 -3.00 85 616.1 0.00
2019 04 01 00 10 39 209 -2.96 84 615.9 0.00
2019 04 01 00 11 39 112 -2.90 82 615.9 0.00
2019 04 01 00 12 37 195 -2.89 74 616.1 0.00
2019 04 01 00 13 28 212 -2.89 64 616.3 0.00
2019 04 01 00 14 25 190 -2.80 71 616.5 0.00
2019 04 01 00 15 26 220 -2.74 77 616.4 0.00
2019 04 01 00 16 32 220 -2.75 71 616.3 0.00
2019 04 01 00 17 28 211 -2.75 68 616.3 0.00
2019 04 01 00 18 28 224 -2.72 72 616.3 0.00
2019 04 01 00 19 28 159 -2.71 75 616.3 0.00
2019 04 01 00 20 26 198 -2.71 75 616.2 0.00
2019 04 01 00 21 28 215 -2.71 77 616.3 0.00
2019 04 01 00 22 31 167 -2.69 81 616.1 0.00
2019 04 01 00 23 29 184 -2.64 86 616.0 0.00
2019 04 01 00 24 28 153 -2.61 89 616.0 0.00
2019 04 01 00 25 36 212 -2.59 91 615.9 0.00
2019 04 01 00 26 31 191 -2.58 92 615.9 0.00
2019 04 01 00 27 29 95 -2.58 93 615.8 0.00
2019 04 01 00 28 31 216 -2.58 94 615.7 0.00
2019 04 01 00 29 36 186 -2.65 93 615.7 0.00
2019 04 01 00 30 36 219 -2.71 89 615.7 0.00
2019 04 01 00 31 39 209 -2.75 85 615.6 0.00
2019 04 01 00 32 34 149 -2.78 77 615.6 0.00
2019 04 01 00 33 32 208 -2.73 83 615.7 0.00
2019 04 01 00 34 34 180 -2.73 84 615.7 0.00
2019 04 01 00 35 28 202 -2.73 85 615.8 0.00
2019 04 01 00 36 30 208 -2.71 88 615.7 0.00
2019 04 01 00 37 33 185 -2.69 90 615.6 0.00
2019 04 01 00 38 34 196 -2.67 92 615.7 0.00
2019 04 01 00 39 31 205 -2.67 93 615.7 0.00
2019 04 01 00 40 33 201 -2.68 93 615.7 0.00
2019 04 01 00 41 38 91 -2.68 94 615.7 0.00
2019 04 01 00 42 33 221 -2.77 92 615.7 0.00
2019 04 01 00 43 36 154 -2.77 90 615.7 0.00
2019 04 01 00 44 35 165 -2.76 90 615.7 0.00
2019 04 01 00 45 36 214 -2.82 86 615.7 0.00
2019 04 01 00 46 36 227 -2.82 85 615.7 0.00
2019 04 01 00 47 38 102 -2.81 86 615.7 0.00
2019 04 01 00 48 38 206 -2.84 86 615.8 0.00
2019 04 01 00 49 40 192 -2.89 80 615.7 0.00
2019 04 01 00 50 37 229 -2.92 75 615.8 0.00
2019 04 01 00 51 36 161 -2.92 73 615.7 0.00
2019 04 01 00 52 38 173 -2.92 70 615.6 0.00
2019 04 01 00 53 40 219 -2.94 65 615.6 0.00
2019 04 01 00 54 40 222 -2.95 61 615.5 0.00
2019 04 01 00 55 39 211 -2.95 58 615.6 0.00
2019 04 01 00 56 36 216 -2.91 64 615.7 0.00
2019 04 01 00 57 36 214 -2.88 69 615.8 0.00
2019 04 01 00 58 42 210 -2.86 73 615.5 0.00
2019 04 01 00 59 41 217 -2.86 75 615.6 0.00
2019 04 01 01 00 40 208 -2.86 77 615.6 0.00
2019 04 01 01 01 40 205 -2.86 77 615.6 0.00
2019 04 01 01 02 46 212 -2.86 78 615.6 0.00
2019 04 01 01 03 41 222 -2.85 80 615.7 0.00
2019 04 01 01 04 46 171 -2.83 82 615.6 0.00
2019 04 01 01 05 47 81 -2.83 82 615.7 0.00
2019 04 01 01 06 50 216 -2.83 83 615.7 0.00
2019 04 01 01 07 40 179 -2.82 83 615.8 0.00
2019 04 01 01 08 41 211 -2.80 84 615.8 0.00
2019 04 01 01 09 37 140 -2.82 83 615.8 0.00
2019 04 01 01 10 43 194 -2.82 82 615.6 0.00
2019 04 01 01 11 46 214 -2.83 82 615.8 0.00
2019 04 01 01 12 42 104 -2.82 84 615.9 0.00
2019 04 01 01 13 35 217 -2.83 85 615.9 0.00
2019 04 01 01 14 34 102 -2.85 84 615.8 0.00
2019 04 01 01 15 34 142 -2.86 86 615.8 0.00
2019 04 01 01 16 36 217 -2.86 88 615.8 0.00
2019 04 01 01 17 35 134 -2.88 89 615.9 0.00
2019 04 01 01 18 31 193 -2.93 90 615.9 0.00
2019 04 01 01 19 28 206 -2.99 90 615.9 0.00
2019 04 01 01 20 26 206 -3.06 89 615.9 0.00
