2018 07 01 00 00 0 42 3.45 8 617.6 0.00
2018 07 01 00 01 0 51 3.42 8 617.6 0.00
2018 07 01 00 02 0 54 3.39 8 617.6 0.00
2018 07 01 00 03 0 61 3.37 8 617.6 0.00
2018 07 01 00 04 0 66 3.34 8 617.6 0.00
2018 07 01 00 05 0 66 3.34 8 617.6 0.00
2018 07 01 00 06 0 70 3.37 8 617.6 0.00
2018 07 01 00 07 0 70 3.40 8 617.6 0.00
2018 07 01 00 08 0 70 3.44 8 617.6 0.00
2018 07 01 00 09 0 70 3.48 8 617.6 0.00
2018 07 01 00 10 0 70 3.51 8 617.6 0.00
2018 07 01 00 11 0 70 3.56 8 617.6 0.00
2018 07 01 00 12 0 70 3.59 8 617.6 0.00
2018 07 01 00 13 0 242 3.63 8 617.6 0.00
2018 07 01 00 14 0 282 3.68 8 617.6 0.00
2018 07 01 00 15 0 310 3.71 8 617.6 0.00
2018 07 01 00 16 0 295 3.75 8 617.5 0.00
2018 07 01 00 17 0 269 3.77 8 617.5 0.00
2018 07 01 00 18 0 267 3.79 8 617.5 0.00
2018 07 01 00 19 0 268 3.80 8 617.5 0.00
2018 07 01 00 20 0 78 3.80 8 617.5 0.00
2018 07 01 00 21 0 74 3.80 8 617.5 0.00
2018 07 01 00 22 0 74 3.80 8 617.5 0.00
2018 07 01 00 23 0 74 3.78 8 617.5 0.00
2018 07 01 00 24 0 65 3.77 8 617.5 0.00
2018 07 01 00 25 0 327 3.76 8 617.5 0.00
2018 07 01 00 26 0 299 3.75 8 617.5 0.00
2018 07 01 00 27 0 327 3.75 8 617.5 0.00
2018 07 01 00 28 0 323 3.76 8 617.4 0.00
2018 07 01 00 29 0 161 3.78 8 617.4 0.00
2018 07 01 00 30 0 176 3.81 8 617.4 0.00
2018 07 01 00 31 0 189 3.84 8 617.4 0.00
2018 07 01 00 32 0 188 3.86 8 617.4 0.00
2018 07 01 00 33 0 183 3.88 8 617.4 0.00
2018 07 01 00 34 0 218 3.89 8 617.4 0.00
2018 07 01 00 35 0 26 3.90 8 617.4 0.00
2018 07 01 00 36 0 26 3.91 8 617.4 0.00
2018 07 01 00 37 0 276 3.91 8 617.4 0.00
2018 07 01 00 38 0 275 3.90 8 617.4 0.00
2018 07 01 00 39 0 23 3.89 8 617.4 0.00
2018 07 01 00 40 0 20 3.88 8 617.4 0.00
2018 07 01 00 41 0 22 3.85 8 617.4 0.00
2018 07 01 00 42 0 33 3.82 8 617.3 0.00
2018 07 01 00 43 0 202 3.79 8 617.3 0.00
2018 07 01 00 44 0 246 3.77 8 617.3 0.00
2018 07 01 00 45 0 272 3.75 8 617.3 0.00
2018 07 01 00 46 0 292 3.73 8 617.3 0.00
2018 07 01 00 47 0 297 3.73 8 617.3 0.00
2018 07 01 00 48 0 287 3.72 8 617.3 0.00
2018 07 01 00 49 0 44 3.73 8 617.3 0.00
2018 07 01 00 50 0 43 3.76 8 617.3 0.00
2018 07 01 00 51 0 32 3.79 8 617.3 0.00
2018 07 01 00 52 0 21 3.81 8 617.3 0.00
2018 07 01 00 53 0 27 3.82 8 617.2 0.00
2018 07 01 00 54 0 23 3.82 8 617.2 0.00
2018 07 01 00 55 0 23 3.82 8 617.2 0.00
2018 07 01 00 56 0 24 3.81 8 617.2 0.00
2018 07 01 00 57 0 14 3.79 8 617.2 0.00
2018 07 01 00 58 0 10 3.78 8 617.2 0.00
2018 07 01 00 59 0 10 3.78 8 617.2 0.00
2018 07 01 01 00 0 10 3.79 8 617.2 0.00
2018 07 01 01 01 0 258 3.79 8 617.2 0.00
2018 07 01 01 02 0 74 3.80 8 617.2 0.00
2018 07 01 01 03 0 98 3.82 8 617.2 0.00
2018 07 01 01 04 0 202 3.83 8 617.2 0.00
2018 07 01 01 05 0 205 3.83 8 617.2 0.00
2018 07 01 01 06 0 204 3.84 8 617.1 0.00
2018 07 01 01 07 0 207 3.84 8 617.1 0.00
2018 07 01 01 08 0 274 3.85 8 617.1 0.00
2018 07 01 01 09 0 275 3.85 8 617.1 0.00
2018 07 01 01 10 0 268 3.85 8 617.1 0.00
2018 07 01 01 11 0 269 3.85 8 617.1 0.00
2018 07 01 01 12 0 277 3.85 8 617.1 0.00
2018 07 01 01 13 0 37 3.83 8 617.1 0.00
2018 07 01 01 14 0 47 3.82 8 617.1 0.00
2018 07 01 01 15 0 245 3.80 8 617.0 0.00
2018 07 01 01 16 0 263 3.79 8 617.0 0.00
2018 07 01 01 17 0 0 3.77 8 617.0 0.00
2018 07 01 01 18 0 66 3.75 8 617.0 0.00
2018 07 01 01 19 0 130 3.73 8 617.0 0.00
2018 07 01 01 20 0 94 3.71 8 617.0 0.00
2018 07 01 01 21 0 255 3.69 8 617.0 0.00
2018 07 01 01 22 0 231 3.67 8 617.0 0.00
2018 07 01 01 23 0 194 3.66 8 617.0 0.00
2018 07 01 01 24 0 194 3.65 8 617.0 0.00
2018 07 01 01 25 0 161 3.64 8 617.0 0.00
2018 07 01 01 26 0 179 3.62 8 617.0 0.00
2018 07 01 01 27 0 182 3.60 8 617.0 0.00
2018 07 01 01 28 0 182 3.58 8 617.0 0.00
2018 07 01 01 29 0 181 3.57 8 617.0 0.00
2018 07 01 01 30 0 204 3.54 8 617.0 0.00
2018 07 01 01 31 0 204 3.52 8 617.0 0.00
2018 07 01 01 32 0 201 3.49 8 617.0 0.00
2018 07 01 01 33 0 123 3.48 8 616.9 0.00
2018 07 01 01 34 0 41 3.46 8 616.9 0.00
2018 07 01 01 35 0 18 3.45 8 616.9 0.00
2018 07 01 01 36 0 20 3.45 8 616.9 0.00
2018 07 01 01 37 0 16 3.45 8 616.9 0.00
2018 07 01 01 38 0 19 3.46 8 616.9 0.00
2018 07 01 01 39 0 20 3.44 8 616.9 0.00
