2008 08 01 00 04    4.35     284    1.87       6   614.9
2008 08 01 00 09    5.22     285    1.87       6   614.8
2008 08 01 00 14    5.22     277    2.12       6   614.8
2008 08 01 00 19    3.48     267    2.24       6   614.7
2008 08 01 00 24    5.22     272    2.41       5   614.7
2008 08 01 00 29    5.22     272    2.48       5   614.6
2008 08 01 00 34    5.22     274    2.41       6   614.6
2008 08 01 00 39    6.96     268    2.24       6   614.5
2008 08 01 00 44    6.09     279    2.29       6   614.5
2008 08 01 00 49    6.09     278    2.24       6   614.5
2008 08 01 00 54    6.09     285    2.04       6   614.4
2008 08 01 00 59    6.96     279    2.17       6   614.4
2008 08 01 01 04    5.22     270    2.24       5   614.4
2008 08 01 01 09    6.96     271    2.36       5   614.3
2008 08 01 01 14    6.09     272    2.36       5   614.3
2008 08 01 01 19    6.96     269    2.36       5   614.2
2008 08 01 01 24    7.83     273    2.36       5   614.2
2008 08 01 01 29    9.57     273    2.29       5   614.1
2008 08 01 01 34    8.70     271    2.29       5   614.1
2008 08 01 01 39    9.57     268    2.29       6   614.0
2008 08 01 01 44    8.70     270    2.29       5   613.9
2008 08 01 01 49    9.57     272    2.36       5   613.9
2008 08 01 01 54    9.57     271    2.41       5   613.9
2008 08 01 01 59    9.57     270    2.41       5   613.8
2008 08 01 02 04   10.43     272    2.41       5   613.8
2008 08 01 02 09   10.43     272    2.53       7   613.7
2008 08 01 02 14   12.17     213    2.41       6   613.6
2008 08 01 02 19   11.30     274    2.36       5   613.6
2008 08 01 02 24   11.30     276    2.41       6   613.6
2008 08 01 02 29   10.43     218    2.16       6   613.6
2008 08 01 02 34   11.30     253    1.92       6   613.5
2008 08 01 02 39   11.30     276    2.04       6   613.5
2008 08 01 02 44    9.57     241    2.04       6   613.5
2008 08 01 02 49   11.30     265    1.87       7   613.5
2008 08 01 02 54   13.91     274    1.80       7   613.5
2008 08 01 02 59   13.04     268    1.87       7   613.5
2008 08 01 03 04   13.91     259    1.99       7   613.5
2008 08 01 03 09   15.65     275    2.12       7   613.4
2008 08 01 03 14   16.52     273    2.12       7   613.4
2008 08 01 03 19   19.13     254    2.24       6   613.4
2008 08 01 03 24   16.52     269    2.53       6   613.4
2008 08 01 03 29   17.39     276    2.66       6   613.4
2008 08 01 03 34   16.52     279    2.72       6   613.4
2008 08 01 03 39   16.52     263    2.72       6   613.4
2008 08 01 03 44   15.65     210    2.66       6   613.4
2008 08 01 03 49   14.78     278    2.66       6   613.5
2008 08 01 03 54   14.78     278    2.53       6   613.4
2008 08 01 03 59   14.78     279    2.41       6   613.4
2008 08 01 04 04   16.52     243    2.36       6   613.4
2008 08 01 04 09   14.78     276    2.36       6   613.4
2008 08 01 04 14   14.78     280    2.28       6   613.4
2008 08 01 04 19   13.04     281    1.92       6   613.4
2008 08 01 04 24   13.04     198    1.63       7   613.5
2008 08 01 04 29   13.04     284    1.43      12   613.5
2008 08 01 04 34   11.30     207    1.68       8   613.5
2008 08 01 04 39   12.17     276    1.87       6   613.6
2008 08 01 04 44   12.17     226    1.99       7   613.6
2008 08 01 04 49   13.04     268    1.99       8   613.6
2008 08 01 04 54   13.91     257    1.92       6   613.6
2008 08 01 04 59   15.65     276    1.99       6   613.6
2008 08 01 05 04   13.04     279    2.04       6   613.7
2008 08 01 05 09   14.78     251    1.87       6   613.7
2008 08 01 05 14   16.52     279    2.04       6   613.7
2008 08 01 05 19   15.65     277    2.17       6   613.6
2008 08 01 05 24   15.65     277    2.12       6   613.6
2008 08 01 05 29   15.65     275    1.92       6   613.7
2008 08 01 05 34   13.04     277    2.12       6   613.7
2008 08 01 05 39   12.17     267    1.99       6   613.7
2008 08 01 05 44   12.17     282    1.99       6   613.6
2008 08 01 05 49   12.17     285    1.80       6   613.6
2008 08 01 05 54   12.17     284    1.63       6   613.7
2008 08 01 05 59   13.04     279    1.50       9   613.7
2008 08 01 06 04   13.04     285    1.31      11   613.6
2008 08 01 06 09   13.91     292    1.07      11   613.6
2008 08 01 06 14   13.04     288    1.07       9   613.6
2008 08 01 06 19   13.04     286    1.07       8   613.7
2008 08 01 06 24   12.17     287    1.19       7   613.8
2008 08 01 06 29   13.04     278    1.26       7   613.8
2008 08 01 06 34   12.17     288    1.26       7   613.9
2008 08 01 06 39   11.30     284    1.39       7   613.9
2008 08 01 06 44   11.30     284    1.63       8   614.0
2008 08 01 06 49   12.17     274    1.80       8   614.1
2008 08 01 06 54    9.57     287    1.92      13   614.2
2008 08 01 06 59    7.83     284    1.99      14   614.4
2008 08 01 07 04    8.70     282    2.04      16   614.4
2008 08 01 07 09    7.83     258    2.24      12   614.4
2008 08 01 07 14    9.57     286    2.36      10   614.4
2008 08 01 07 19   11.30     246    2.41      11   614.4
2008 08 01 07 24   10.43     275    2.48      13   614.5
2008 08 01 07 29   10.43     286    2.48      13   614.6
2008 08 01 07 34    8.70     281    2.53      14   614.6
2008 08 01 07 39    9.57     266    2.61      14   614.7
2008 08 01 07 44    9.57     282    2.66      15   614.8
2008 08 01 07 49    7.83     269    2.73      16   614.8
2008 08 01 07 54    7.83     272    2.61      14   614.9
2008 08 01 07 59    7.83     280    2.53      16   614.9
2008 08 01 08 04    8.70     283    2.53      14   614.9
2008 08 01 08 09    6.96     274    2.66      11   615.0
2008 08 01 08 14    4.35      47    2.85      12   615.0
2008 08 01 08 19    3.48     262    3.14      12   615.0
2008 08 01 08 24    2.61     259    3.51      12   615.1
2008 08 01 08 29    2.61     267    3.76       9   615.2
2008 08 01 08 34    3.48     261    3.88       9   615.2
2008 08 01 08 39    6.96     286    3.83       9   615.2
2008 08 01 08 44    4.35     260    3.88       9   615.2
2008 08 01 08 49    8.70     277    4.00       8   615.3
2008 08 01 08 54    3.48     257    4.30       9   615.4
2008 08 01 08 59    6.09     304    4.54       9   615.4
2008 08 01 09 04    5.22     306    4.59      10   615.4
2008 08 01 09 09    4.35     279    4.66      10   615.4
2008 08 01 09 14    5.22     281    4.78      12   615.5
2008 08 01 09 19    5.22     231    4.82      12   615.5
2008 08 01 09 24    1.74     276    4.83      12   615.5
2008 08 01 09 29    2.61     279    4.90      12   615.5
2008 08 01 09 34    4.35     288    5.27      13   615.5
2008 08 01 09 39    4.35     237    5.44      11   615.5
2008 08 01 09 44    5.22     170    5.44      10   615.6
2008 08 01 09 49    0.87     266    5.39       8   615.6
2008 08 01 09 54    4.35     140    5.41      23   615.5
2008 08 01 09 59    3.48     207    5.83      32   615.6
2008 08 01 10 04    5.22     201    5.95      13   615.6
2008 08 01 10 09    4.35     252    5.93      12   615.6
